Time,Conductivity,Temperature,Pressure,Chlorophyll,Temperature,Dissolved O2 concentration,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O2 saturation,Density anomaly
2020-10-21 10:59:26.375,36.1602108,7.9804403,135.7606013,0.0560926,7.9750000,238.0166585,125.6281013,124.6036491,34.9028200,1484.3460511,53573.6198569,80.6156452,27.7733831
2020-10-21 10:59:26.437,36.1596854,7.9807874,135.8103633,0.0605455,7.9750000,238.0184803,125.6778633,124.6530053,34.9018850,1484.3470180,53572.3151939,80.6157731,27.7728230
2020-10-21 10:59:26.500,36.1586215,7.9810708,135.8746799,0.0615056,7.9750000,238.0212193,125.7421799,124.7167974,34.9004276,1484.3473352,53570.3091993,80.6159383,27.7719290
2020-10-21 10:59:26.562,36.1596154,7.9815046,135.9292571,0.0623995,7.9750000,238.0206933,125.7967571,124.7709297,34.9010362,1484.3506261,53571.1238545,80.6160785,27.7725889
2020-10-21 10:59:26.625,36.1596553,7.9814468,135.9984622,0.0599165,7.9750000,238.0211149,125.8659622,124.8395704,34.9011031,1484.3516285,53571.2707217,80.6162564,27.7729655
2020-10-21 10:59:26.687,36.1627530,7.9824937,136.0543808,0.0612407,7.9750000,238.0180533,125.9218808,124.8950330,34.9033599,1484.3593034,53574.2724324,80.6164000,27.7748313
2020-10-21 10:59:26.750,36.1649799,7.9844661,136.1218472,0.0606283,7.9750000,238.0179594,125.9893472,124.9619492,34.9037520,1484.3683457,53574.5808691,80.6165734,27.7751453
2020-10-21 10:59:26.812,36.1666558,7.9852701,136.1737660,0.0598006,7.9750000,238.0168500,126.0412660,125.0134446,34.9047252,1484.3734431,53575.8444279,80.6167068,27.7760227
2020-10-21 10:59:26.875,36.1683456,7.9867739,136.2323357,0.0563409,7.9750000,238.0168514,126.0998357,125.0715367,34.9050120,1484.3804390,53576.0675737,80.6168573,27.7762849
2020-10-21 10:59:26.937,36.1683728,7.9865021,136.2873716,0.0611083,7.9750000,238.0168463,126.1548716,125.1261239,34.9052856,1484.3806573,53576.5199832,80.6169987,27.7767917
2020-10-21 10:59:27.000,36.1685967,7.9858658,136.3423922,0.0618201,7.9750000,238.0159529,126.2098922,125.1806957,34.9061342,1484.3802140,53577.8163621,80.6171400,27.7778053
2020-10-21 10:59:27.062,36.1675783,7.9855246,136.3974345,0.0546028,7.9750000,238.0175760,126.2649345,125.2352892,34.9053537,1484.3788611,53576.8251987,80.6172815,27.7774956
2020-10-21 10:59:27.125,36.1690230,7.9856692,136.4570034,0.0535930,7.9750000,238.0158979,126.3245034,125.2943724,34.9067327,1484.3820989,53578.7460585,80.6174345,27.7788269
2020-10-21 10:59:27.187,36.1696946,7.9849057,136.5132579,0.0568706,7.9826000,237.2439011,126.3807579,125.3501681,34.9081887,1484.3819499,53580.8986479,80.3705445,27.7803422
2020-10-21 10:59:27.250,36.1703475,7.9860683,136.5705092,0.0588405,7.9826000,237.2450829,126.4380092,125.4069525,34.9077023,1484.3866756,53580.1028809,80.3706911,27.7800437
2020-10-21 10:59:27.312,36.1713141,7.9870458,136.6414800,0.0636244,7.9826000,237.2455754,126.5089800,125.4773446,34.9077309,1484.3915677,53580.0525378,80.3708729,27.7802402
2020-10-21 10:59:27.375,36.1685498,7.9866062,136.6810042,0.0644356,7.9826000,237.2498010,126.5485042,125.5165465,34.9051803,1484.3873902,53576.6243563,80.3709742,27.7784858
2020-10-21 10:59:27.437,36.1686918,7.9859295,136.7448806,0.0623167,7.9826000,237.2490576,126.6123806,125.5799020,34.9059769,1484.3868750,53577.8607063,80.3711378,27.7795051
2020-10-21 10:59:27.500,36.1711355,7.9863806,136.8043401,0.0585260,7.9826000,237.2462026,126.6718401,125.6388767,34.9081234,1484.3922215,53580.7965099,80.3712901,27.7813914
2020-10-21 10:59:27.562,36.1711327,7.9875200,136.8500897,0.0585425,7.9826000,237.2483377,126.7175897,125.6842532,34.9069612,1484.3958313,53579.0647112,80.3714073,27.7805138
2020-10-21 10:59:27.625,36.1705693,7.9879596,136.9112948,0.0578638,7.9826000,237.2504535,126.7787948,125.7449592,34.9058876,1484.3971632,53577.5637045,80.3715641,27.7798829
2020-10-21 10:59:27.687,36.1707015,7.9883066,136.9539579,0.0661075,7.9826000,237.2511224,126.8214579,125.7872744,34.9056626,1484.3988951,53577.2334150,80.3716733,27.7798477
2020-10-21 10:59:27.750,36.1711658,7.9882141,137.0288755,0.0692857,7.9826000,237.2508348,126.8963755,125.8615810,34.9062173,1484.4004663,53578.0614792,80.3718652,27.7806383
2020-10-21 10:59:27.812,36.1704367,7.9880174,137.0693231,0.0661737,7.9826000,237.2520749,126.9368231,125.9016988,34.9056105,1484.3996352,53577.2796401,80.3719689,27.7803763
2020-10-21 10:59:27.875,36.1735599,7.9882661,137.1243412,0.0606614,7.9826000,237.2477483,126.9918412,125.9562683,34.9086911,1484.4053044,53581.5287296,80.3721098,27.7830062
2020-10-21 10:59:27.937,36.1738620,7.9886247,137.1900381,0.0573341,7.9826000,237.2483454,127.0575381,126.0214294,34.9086259,1484.4076571,53581.4325358,80.3722781,27.7831995
2020-10-21 10:59:28.000,36.1741761,7.9889428,137.2410443,0.0552318,7.9826000,237.2487385,127.1085443,126.0720197,34.9086211,1484.4096903,53581.4153789,80.3724087,27.7833794
2020-10-21 10:59:28.062,36.1746285,7.9889602,137.2889892,0.0491236,7.9826000,237.2484152,127.1564892,126.1195736,34.9090665,1484.4110972,53582.0592430,80.3725315,27.7839446
2020-10-21 10:59:28.125,36.1742112,7.9891626,137.3467053,0.0474352,7.9826000,237.2498961,127.2142053,126.1768190,34.9083880,1484.4119674,53581.1341337,80.3726794,27.7836441
2020-10-21 10:59:28.187,36.1735809,7.9887577,137.3928582,0.0458957,7.9903000,236.3843413,127.2603582,126.2225956,34.9080924,1484.4108306,53580.8143826,80.0932658,27.7836841
2020-10-21 10:59:28.250,36.1730251,7.9890238,137.4545341,0.0566720,7.9903000,236.3861750,127.3220341,126.2837685,34.9071998,1484.4117401,53579.5877601,80.0934232,27.7832239
2020-10-21 10:59:28.312,36.1739890,7.9890354,137.5007056,0.0538579,7.9903000,236.3849867,127.3682056,126.3295635,34.9082013,1484.4137867,53580.9979340,80.0935411,27.7842183
2020-10-21 10:59:28.375,36.1748842,7.9892898,137.5605902,0.0595523,7.9903000,236.3843968,127.4280902,126.3889597,34.9088800,1484.4165747,53581.9380963,80.0936939,27.7849848
2020-10-21 10:59:28.437,36.1748744,7.9895617,137.5952184,0.0638396,7.9903000,236.3851156,127.4627184,126.4233056,34.9085815,1484.4177992,53581.5115067,80.0937823,27.7848667
2020-10-21 10:59:28.500,36.1754934,7.9895096,137.6662508,0.0648328,7.9903000,236.3846041,127.5337508,126.4937587,34.9092638,1484.4196179,53582.5072140,80.0939636,27.7857335
2020-10-21 10:59:28.562,36.1762470,7.9895848,137.7261140,0.0621843,7.9903000,236.3839730,127.5936140,126.5531338,34.9099693,1484.4217619,53583.5094352,80.0941164,27.7865482
2020-10-21 10:59:28.625,36.1744447,7.9892956,137.7873494,0.0620519,7.9903000,236.3870075,127.6548494,126.6138699,34.9082917,1484.4195934,53581.2783448,80.0942728,27.7855549
2020-10-21 10:59:28.687,36.1746910,7.9893997,137.8503631,0.0588074,7.9903000,236.3872826,127.7178631,126.6763697,34.9084218,1484.4211838,53581.4853654,80.0944336,27.7859280
2020-10-21 10:59:28.750,36.1755246,7.9893535,137.8929526,0.0591550,7.9903000,236.3861909,127.7604526,126.7186119,34.9093428,1484.4228531,53582.7901334,80.0945423,27.7868517
2020-10-21 10:59:28.812,36.1761909,7.9896542,137.9644038,0.0573176,7.9903000,236.3861447,127.8319038,126.7894805,34.9097238,1484.4256361,53583.3211078,80.0947247,27.7874301
2020-10-21 10:59:28.875,36.1764533,7.9895617,138.0149829,0.0521695,7.9903000,236.3859895,127.8824829,126.8396471,34.9100734,1484.4265525,53583.8500786,80.0948538,27.7879489
2020-10-21 10:59:28.937,36.1753498,7.9898451,138.0607010,0.0532620,7.9903000,236.3886202,127.9282010,126.8849924,34.9085829,1484.4265225,53581.7859544,80.0949705,27.7869442
2020-10-21 10:59:29.000,36.1752002,7.9900186,138.1223809,0.0498354,7.9903000,236.3896430,127.9898809,126.9461693,34.9082190,1484.4277395,53581.3012503,80.0951279,27.7869130
2020-10-21 10:59:29.062,36.1774217,7.9898162,138.1685976,0.0599496,7.9903000,236.3860551,128.0360976,126.9920092,34.9107851,1484.4309222,53584.8985729,80.0952459,27.7891680
2020-10-21 10:59:29.125,36.1757878,7.9899492,138.2212130,0.0635582,7.9903000,236.3893868,128.0887130,127.0441955,34.9088714,1484.4299125,53582.2768244,80.0953802,27.7878856
2020-10-21 10:59:29.187,36.1762497,7.9905160,138.2945719,0.0599165,7.9933000,236.6514285,128.1620719,127.1169562,34.9087665,1484.4331274,53582.1016450,80.1895589,27.7880508
2020-10-21 10:59:29.250,36.1754595,7.9899607,138.3487165,0.0586584,7.9933000,236.6523303,128.2162165,127.1706592,34.9084451,1484.4315227,53581.7730416,80.1896973,27.7881300
2020-10-21 10:59:29.312,36.1768473,7.9899897,138.3952823,0.0571189,7.9933000,236.6504712,128.2627823,127.2168453,34.9098845,1484.4341850,53583.7847129,80.1898163,27.7894671
2020-10-21 10:59:29.375,36.1757895,7.9899260,138.4454529,0.0428664,7.9933000,236.6525347,128.3129529,127.2666068,34.9087871,1484.4334066,53582.3143245,80.1899445,27.7888441
2020-10-21 10:59:29.437,36.1769578,7.9898682,138.4898507,0.0388274,7.9933000,236.6508867,128.3573507,127.3106425,34.9100784,1484.4355219,53584.1325387,80.1900579,27.7900684
2020-10-21 10:59:29.500,36.1767859,7.9901400,138.5555267,0.0542055,7.9933000,236.6521312,128.4230267,127.3757829,34.9095906,1484.4370217,53583.4657738,80.1902258,27.7899431
2020-10-21 10:59:29.562,36.1770918,7.9902268,138.6144903,0.0509776,7.9933000,236.6522482,128.4819903,127.4342657,34.9098039,1484.4385835,53583.7873356,80.1903765,27.7903658
2020-10-21 10:59:29.625,36.1777712,7.9900764,138.6823938,0.0569700,7.9933000,236.6514599,128.5498938,127.5016155,34.9106508,1484.4401839,53585.0216204,80.1905500,27.7913625
2020-10-21 10:59:29.687,36.1750520,7.9901632,138.7333858,0.0632603,7.9933000,236.6565013,128.6008858,127.5521917,34.9076182,1484.4375831,53580.8625146,80.1906803,27.7892018
2020-10-21 10:59:29.750,36.1770965,7.9898913,138.7884594,0.0623498,7.9933000,236.6531686,128.6559594,127.6068162,34.9100590,1484.4404939,53584.3029565,80.1908211,27.7914094
2020-10-21 10:59:29.812,36.1764928,7.9901400,138.8439021,0.0671172,7.9933000,236.6550051,128.7114021,127.6618067,34.9091353,1484.4411968,53583.0316418,80.1909627,27.7908991
2020-10-21 10:59:29.875,36.1758019,7.9903945,138.9104859,0.0598337,7.9933000,236.6570867,128.7779859,127.7278476,34.9081068,1484.4419744,53581.6224451,80.1911329,27.7903563
2020-10-21 10:59:29.937,36.1778466,7.9901574,138.9610581,0.0590722,7.9933000,236.6537695,128.8285581,127.7780073,34.9105154,1484.4449023,53585.0105683,80.1912622,27.7925129
2020-10-21 10:59:30.000,36.1763206,7.9902499,139.0258301,0.0624491,7.9933000,236.6569656,128.8933301,127.8422512,34.9087521,1484.4441263,53582.6099589,80.1914277,27.7914100
2020-10-21 10:59:30.062,36.1782355,7.9899550,139.0790970,0.0588570,7.9933000,236.6537962,128.9465970,127.8950837,34.9110778,1484.4467770,53585.8935203,80.1915638,27.7935225
2020-10-21 10:59:30.125,36.1756385,7.9898451,139.1425719,0.0476669,7.9933000,236.6584382,129.0100719,127.9580410,34.9083665,1484.4440383,53582.2135653,80.1917260,27.7917009
2020-10-21 10:59:30.187,36.1784783,7.9894865,139.2010750,0.0522522,7.9947000,236.0289473,129.0685750,128.0160671,34.9117466,1484.4478446,53586.9634443,79.9827120,27.7946744
2020-10-21 10:59:30.250,36.1781877,7.9898509,139.2521309,0.0536758,7.9947000,236.0304043,129.1196309,128.0667065,34.9110460,1484.4491891,53585.9805410,79.9828422,27.7943015
2020-10-21 10:59:30.312,36.1771029,7.9899492,139.2973940,0.0570031,7.9947000,236.0327136,129.1648940,128.1116006,34.9097605,1484.4487077,53584.2247215,79.9829575,27.7934838
2020-10-21 10:59:30.375,36.1757374,7.9898740,139.3582343,0.0593702,7.9947000,236.0353484,129.2257343,128.1719447,34.9083389,1484.4476583,53582.3161066,79.9831126,27.7926568
2020-10-21 10:59:30.437,36.1779596,7.9898219,139.4318652,0.0563244,7.9947000,236.0322213,129.2993652,128.2449752,34.9107424,1484.4516574,53585.6865480,79.9833003,27.7948860
2020-10-21 10:59:30.500,36.1781634,7.9900880,139.4709357,0.0576321,7.9947000,236.0326156,129.3384357,128.2837271,34.9106768,1484.4532225,53585.5849757,79.9833999,27.7949719
2020-10-21 10:59:30.562,36.1775145,7.9898624,139.5294669,0.0525502,7.9947000,236.0338224,129.3969669,128.3417810,34.9101763,1484.4527117,53584.9659110,79.9835491,27.7948801
2020-10-21 10:59:30.625,36.1775598,7.9898104,139.5796266,0.0513252,7.9947000,236.0340830,129.4471266,128.3915317,34.9102525,1484.4534344,53585.1119170,79.9836769,27.7951762
2020-10-21 10:59:30.687,36.1774920,7.9900012,139.6487983,0.0524012,7.9947000,236.0350581,129.5162983,128.4601393,34.9099555,1484.4549231,53584.7220857,79.9838532,27.7952291
2020-10-21 10:59:30.750,36.1780769,7.9899087,139.7220015,0.0606117,7.9947000,236.0345596,129.5895015,128.5327456,34.9106406,1484.4566280,53585.7287175,79.9840398,27.7961141
2020-10-21 10:59:30.812,36.1760966,7.9896774,139.7686051,0.0665709,7.9947000,236.0378496,129.6361051,128.5789691,34.9087212,1484.4541370,53583.1463026,79.9841586,27.7948556
2020-10-21 10:59:30.875,36.1773929,7.9897930,139.8152151,0.0623664,7.9947000,236.0362789,129.6827151,128.6251990,34.9099758,1484.4568980,53584.8909467,79.9842774,27.7960345
2020-10-21 10:59:30.937,36.1777956,7.9897525,139.8724778,0.0657267,7.9947000,236.0360278,129.7399778,128.6819948,34.9104209,1484.4582394,53585.5488093,79.9844234,27.7966508
2020-10-21 10:59:31.000,36.1774488,7.9896137,139.9274950,0.0689050,7.9947000,236.0368412,129.7949950,128.7365633,34.9101601,1484.4582959,53585.2456332,79.9845636,27.7967178
2020-10-21 10:59:31.062,36.1781984,7.9895212,139.9971073,0.0705769,7.9947000,236.0360418,129.8646073,128.8056080,34.9110239,1484.4601638,53586.4963082,79.9847411,27.7977268
2020-10-21 10:59:31.125,36.1770685,7.9896079,140.0448822,0.0618532,7.9947000,236.0384284,129.9123822,128.8529933,34.9097002,1484.4596327,53584.6912010,79.9848628,27.7968924
2020-10-21 10:59:31.187,36.1776107,7.9894518,140.0969911,0.0656274,7.9949000,235.0296077,129.9644911,128.9046773,34.9104131,1484.4607852,53585.7309495,79.6437390,27.7977129
2020-10-21 10:59:31.250,36.1772002,7.9892841,140.1537525,0.0650315,7.9949000,235.0304923,130.0212525,128.9609758,34.9101118,1484.4607110,53585.3772722,79.6438831,27.7977606
2020-10-21 10:59:31.312,36.1764981,7.9892147,140.2225393,0.0646176,7.9949000,235.0321031,130.0900393,129.0292017,34.9093933,1484.4606874,53584.4425986,79.6440577,27.7975206
2020-10-21 10:59:31.375,36.1788679,7.9896600,140.2841666,0.0668027,7.9949000,235.0294056,130.1516666,129.0903264,34.9114649,1484.4659545,53587.2773990,79.6442141,27.7993587
2020-10-21 10:59:31.437,36.1768944,7.9893708,140.3294498,0.0607276,7.9949000,235.0325716,130.1969498,129.1352403,34.9096112,1484.4633050,53584.7927852,79.6443290,27.7981546
2020-10-21 10:59:31.500,36.1777079,7.9890354,140.3942158,0.0551656,7.9949000,235.0312614,130.2617158,129.1994782,34.9107885,1484.4645656,53586.5064805,79.6444934,27.7994245
2020-10-21 10:59:31.562,36.1774390,7.9887520,140.4505752,0.0554470,7.9949000,235.0317347,130.3180752,129.2553780,34.9107549,1484.4643806,53586.5379339,79.6446365,27.7996981
2020-10-21 10:59:31.625,36.1773281,7.9886710,140.5047327,0.0576321,7.9949000,235.0322390,130.3722327,129.3090938,34.9106902,1484.4648849,53586.4964169,79.6447739,27.7999063
2020-10-21 10:59:31.687,36.1773264,7.9887282,140.5495664,0.0576313,7.9949000,235.0326979,130.4170664,129.3535620,34.9106095,1484.4657376,53586.4071536,79.6448877,27.8000383
2020-10-21 10:59:31.750,36.1773264,7.9887282,140.5495664,0.0576313,7.9949000,235.0326979,130.4170664,129.3535620,34.9106095,1484.4657376,53586.4071536,79.6448877,27.8000383
2020-10-21 10:59:31.812,36.1773264,7.9887282,140.5495664,0.0576313,7.9949000,235.0326979,130.4170664,129.3535620,34.9106095,1484.4657376,53586.4071536,79.6448877,27.8000383
2020-10-21 10:59:31.875,36.1773264,7.9887282,140.5495664,0.0576313,7.9949000,235.0326979,130.4170664,129.3535620,34.9106095,1484.4657376,53586.4071539,79.6448877,27.8000383
2020-10-21 10:59:31.937,36.1763659,7.9878786,140.7922079,0.0564402,7.9949000,235.0349762,130.6597079,129.5942248,34.9103072,1484.4661439,53586.2727591,79.6455035,27.8010358
2020-10-21 10:59:32.000,36.1773833,7.9879769,140.8255722,0.0544207,7.9949000,235.0337337,130.6930722,129.6273170,34.9112858,1484.4682790,53587.6305830,79.6455882,27.8019406
2020-10-21 10:59:32.062,36.1778752,7.9881967,140.8937991,0.0543380,7.9949000,235.0338238,130.7612991,129.6949876,34.9115618,1484.4705731,53588.0259407,79.6457614,27.8024343
2020-10-21 10:59:32.125,36.1783465,7.9879712,140.9385604,0.0509445,7.9949000,235.0330768,130.8060604,129.7393838,34.9122715,1484.4713389,53589.0661441,79.6458750,27.8032294
2020-10-21 10:59:32.187,36.1780220,7.9883413,141.0034586,0.0488091,7.9946000,235.3020937,130.8709586,129.8037528,34.9115219,1484.4728720,53588.0241962,79.7361077,27.8028802
2020-10-21 10:59:32.250,36.1788128,7.9880637,141.0505114,0.0434789,7.9946000,235.3007615,130.9180114,129.8504219,34.9126256,1484.4739684,53589.6164982,79.7362272,27.8040029
2020-10-21 10:59:32.312,36.1786248,7.9877629,141.0890872,0.0468889,7.9946000,235.3009295,130.9565872,129.8886832,34.9127050,1484.4735659,53589.7941992,79.7363253,27.8042868
2020-10-21 10:59:32.375,36.1780309,7.9875779,141.1503281,0.0458460,7.9946000,235.3021265,131.0178281,129.9494247,34.9122218,1484.4732737,53589.1950473,79.7364809,27.8042148
2020-10-21 10:59:32.437,36.1781727,7.9874159,141.2181651,0.0414925,7.9946000,235.3022063,131.0856651,130.0167085,34.9125027,1484.4741265,53589.6506610,79.7366532,27.8047688
2020-10-21 10:59:32.500,36.1773495,7.9875316,141.2563525,0.0390591,7.9946000,235.3040475,131.1238525,130.0545845,34.9114843,1484.4739260,53588.2559150,79.7367503,27.8041259
2020-10-21 10:59:32.562,36.1777820,7.9876126,141.3255403,0.0403668,7.9946000,235.3040316,131.1930403,130.1232081,34.9118345,1484.4758040,53588.7738061,79.7369261,27.8047034
2020-10-21 10:59:32.625,36.1776380,7.9876010,141.3646856,0.0461937,7.9946000,235.3045727,131.2321856,130.1620342,34.9116723,1484.4762024,53588.5780765,79.7370255,27.8047561
2020-10-21 10:59:32.687,36.1785999,7.9873639,141.4303180,0.0528481,7.9946000,235.3031746,131.2978180,130.2271314,34.9129104,1484.4779239,53590.3624263,79.7371923,27.8060627
2020-10-21 10:59:32.750,36.1772275,7.9874506,141.4928584,0.0578307,7.9946000,235.3060734,131.3603584,130.2891617,34.9113189,1484.4773028,53588.1979725,79.7373512,27.8050854
2020-10-21 10:59:32.812,36.1766648,7.9872251,141.5421385,0.0608766,7.9946000,235.3070588,131.4096385,130.3380400,34.9109155,1484.4767604,53587.7065978,79.7374764,27.8050277
2020-10-21 10:59:32.875,36.1776498,7.9865888,141.6037713,0.0591550,7.9946000,235.3049817,131.4712713,130.3991702,34.9125786,1484.4774376,53590.1305385,79.7376330,27.8067106
2020-10-21 10:59:32.937,36.1777514,7.9866235,141.6481484,0.0611580,7.9946000,235.3052336,131.5156484,130.4431854,34.9126316,1484.4783639,53590.2284238,79.7377458,27.8069489
2020-10-21 10:59:33.000,36.1760612,7.9866293,141.7080790,0.0555132,7.9946000,235.3085090,131.5755790,130.5026273,34.9107806,1484.4770719,53587.7158453,79.7378981,27.8057685
2020-10-21 10:59:33.062,36.1758158,7.9865830,141.7551052,0.0605620,7.9946000,235.3092286,131.6226052,130.5492700,34.9105403,1484.4773718,53587.4225435,79.7380176,27.8058011
2020-10-21 10:59:33.125,36.1764469,7.9862071,141.8070978,0.0635417,7.9946000,235.3080490,131.6745978,130.6008386,34.9115682,1484.4780840,53588.9276011,79.7381497,27.8069019
2020-10-21 10:59:33.187,36.1770483,7.9857386,141.8611616,0.0631278,7.9934000,235.9695576,131.7286616,130.6544616,34.9126555,1484.4785547,53590.5289055,79.9607050,27.8080728
2020-10-21 10:59:33.250,36.1786865,7.9864789,141.9183565,0.0626478,7.9934000,235.9684665,131.7858565,130.7111901,34.9136490,1484.4835237,53591.8328220,79.9608507,27.8089997
2020-10-21 10:59:33.312,36.1771074,7.9864558,141.9902219,0.0654784,7.9934000,235.9716227,131.8577219,130.7824694,34.9119405,1484.4824958,53589.5288290,79.9610339,27.8079899
2020-10-21 10:59:33.375,36.1772978,7.9868491,142.0536526,0.0633761,7.9934000,235.9724347,131.9211526,130.8453829,34.9117217,1484.4847515,53589.2143276,79.9611955,27.8080469
2020-10-21 10:59:33.437,36.1780549,7.9863054,142.1104609,0.0630285,7.9934000,235.9708279,131.9779609,130.9017279,34.9130501,1484.4852829,53591.1604492,79.9613402,27.8094310
2020-10-21 10:59:33.500,36.1784144,7.9860683,142.1548140,0.0582777,7.9934000,235.9702409,132.0223140,130.9457194,34.9136513,1484.4858636,53592.0525200,79.9614532,27.8101410
2020-10-21 10:59:33.562,36.1774249,7.9864442,142.2213635,0.0545531,7.9934000,235.9729930,132.0888635,131.0117262,34.9121807,1484.4865502,53590.0166817,79.9616228,27.8092326
2020-10-21 10:59:33.625,36.1783030,7.9865773,142.2705978,0.0431147,7.9934000,235.9721586,132.1380978,131.0605590,34.9129675,1484.4888390,53591.1157020,79.9617483,27.8100538
2020-10-21 10:59:33.687,36.1787763,7.9867334,142.3389377,0.0442404,7.9934000,235.9721834,132.2064377,131.1283415,34.9132868,1484.4909486,53591.5798984,79.9619224,27.8105917
2020-10-21 10:59:33.750,36.1774738,7.9865946,142.4085560,0.0525171,7.9934000,235.9746893,132.2760560,131.1973922,34.9119921,1484.4899610,53589.8610838,79.9620998,27.8099140
2020-10-21 10:59:33.812,36.1781543,7.9857964,142.4441039,0.0633430,7.9934000,235.9726442,132.3116039,131.2326502,34.9135024,1484.4894081,53592.0795943,79.9621903,27.8113829
2020-10-21 10:59:33.875,36.1765535,7.9859989,142.5106072,0.0627305,7.9934000,235.9761364,132.3781072,131.2986111,34.9115481,1484.4888382,53589.4013111,79.9623598,27.8101213
2020-10-21 10:59:33.937,36.1758373,7.9857097,142.5749500,0.0577811,7.9934000,235.9774045,132.4424500,131.3624293,34.9110359,1484.4881680,53588.7789774,79.9625237,27.8100566
2020-10-21 10:59:34.000,36.1753062,7.9840497,142.6503683,0.0577976,7.9934000,235.9763654,132.5178683,131.4372326,34.9120850,1484.4844440,53590.5097397,79.9627159,27.8114767
2020-10-21 10:59:34.062,36.1758643,7.9834828,142.6761039,0.0521198,7.9934000,235.9747938,132.5436039,131.4627583,34.9132378,1484.4841590,53592.1962817,79.9627815,27.8125851
2020-10-21 10:59:34.125,36.1745760,7.9818401,142.7637443,0.0540731,7.9934000,235.9751275,132.6312443,131.5496840,34.9134502,1484.4796618,53592.7794151,79.9630048,27.8134018
2020-10-21 10:59:34.187,36.1738185,7.9805271,142.8242225,0.0551987,7.9921000,236.4780458,132.6917225,131.6096691,34.9139172,1484.4762787,53593.6488774,80.1313092,27.8142441
2020-10-21 10:59:34.250,36.1721148,7.9788612,142.8535517,0.0556953,7.9921000,236.4785468,132.7210517,131.6387591,34.9137348,1484.4702444,53593.6518369,80.1313840,27.8144890
2020-10-21 10:59:34.312,36.1675548,7.9764317,142.9311320,0.0534275,7.9921000,236.4829880,132.7986320,131.7157068,34.9112214,1484.4592242,53590.5809945,80.1315821,27.8132410
2020-10-21 10:59:34.375,36.1665180,7.9751012,142.9826472,0.0544373,7.9921000,236.4830869,132.8501472,131.7668018,34.9114099,1484.4552813,53591.0631261,80.1317137,27.8138267
2020-10-21 10:59:34.437,36.1662941,7.9741062,143.0371628,0.0590722,7.9921000,236.4823837,132.9046628,131.8208729,34.9121359,1484.4533221,53592.2410255,80.1318529,27.8147965
2020-10-21 10:59:34.500,36.1665856,7.9745401,143.0984178,0.0597675,7.9921000,236.4830749,132.9659178,131.8816284,34.9119862,1484.4557815,53592.0146139,80.1320093,27.8148918
2020-10-21 10:59:34.562,36.1689706,7.9761656,143.1458996,0.0586750,7.9921000,236.4820245,133.0133996,131.9287230,34.9129039,1484.4638401,53593.0825726,80.1321305,27.8155799
2020-10-21 10:59:34.625,36.1702541,7.9763970,143.2070720,0.0549173,7.9921000,236.4807690,133.0745720,131.9893966,34.9140226,1484.4671090,53594.6333776,80.1322867,27.8167009
2020-10-21 10:59:34.687,36.1685908,7.9746616,143.2559174,0.0612076,7.9921000,236.4812586,133.1234174,132.0378436,34.9139434,1484.4612606,53594.8017154,80.1324114,27.8171261
2020-10-21 10:59:34.750,36.1680911,7.9749913,143.3157920,0.0645514,7.9921000,236.4830835,133.1832920,132.0972300,34.9130481,1484.4623779,53593.5610132,80.1325643,27.8166459
2020-10-21 10:59:34.812,36.1665495,7.9755003,143.3868091,0.0624160,7.9921000,236.4869936,133.2543091,132.1676679,34.9108487,1484.4627354,53590.5042645,80.1327456,27.8151657
2020-10-21 10:59:34.875,36.1657219,7.9737996,143.4263220,0.0594530,7.9921000,236.4860810,133.2938220,132.2068587,34.9116375,1484.4579426,53591.8582551,80.1328465,27.8162243
2020-10-21 10:59:34.937,36.1668938,7.9749681,143.4981396,0.0519543,7.9921000,236.4865328,133.3656396,132.2780906,34.9116957,1484.4636081,53591.8218864,80.1330299,27.8164185
2020-10-21 10:59:35.000,36.1687069,7.9756160,143.5513464,0.0612076,7.9921000,236.4849758,133.4188464,132.3308635,34.9129717,1484.4685144,53593.5255663,80.1331658,27.8175631
2020-10-21 10:59:35.062,36.1694460,7.9763680,143.6139205,0.0586915,7.9921000,236.4854270,133.4814205,132.3929274,34.9129849,1484.4723991,53593.4797887,80.1333255,27.8177436
2020-10-21 10:59:35.125,36.1753467,7.9789422,143.6480679,0.0572514,7.9921000,236.4799220,133.5155679,132.4267963,34.9167402,1484.4873447,53598.3174597,80.1334127,27.8204527
2020-10-21 10:59:35.187,36.1779513,7.9828119,143.7097698,0.0631940,7.9872000,236.6892686,133.5772698,132.4879951,34.9156468,1484.5016110,53596.3058992,80.1948858,27.8192845
2020-10-21 10:59:35.250,36.1770695,7.9808568,143.7785189,0.0617704,7.9872000,236.6882971,133.6460189,132.5561835,34.9166170,1484.4965651,53597.9652065,80.1950614,27.8206575
2020-10-21 10:59:35.312,36.1771195,7.9818864,143.8211039,0.0643197,7.9872000,236.6901457,133.6886039,132.5984212,34.9156224,1484.4999170,53596.4774300,80.1951703,27.8199137
2020-10-21 10:59:35.375,36.1788953,7.9831358,143.8885327,0.0619691,7.9872000,236.6896891,133.7560327,132.6653002,34.9162508,1484.5065230,53597.2130368,80.1953426,27.8205229
2020-10-21 10:59:35.437,36.1795643,7.9841249,143.9324595,0.0608103,7.9872000,236.6904654,133.7999595,132.7088688,34.9159611,1484.5106192,53596.7036827,80.1954548,27.8203445
