#Hovefoss, 84.11.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
10;01;0,419862687587738;1,62356709837914;2,59737830162048;4,36942319869995;4,53981947898865;5,35374717712402;6,99783487319946;9,19831800460815;12,2680723190308;15,0746856689453;19,5106582641602;22,1909790039063;40,0288177490235;53,4136079788208;89,0695571899414
11;01;0,41391733288765;2,20442935824394;3,57204954624176;4,79936456680298;5,01530468463898;5,29932494163513;8,02889347076416;11,5851063728333;16,2539619445801;17,3219282150269;18,9254965782166;21,2347358703613;60,2276020050049;79,4155460357666;122,20011138916
12;01;0,408005386590958;2,25285646915436;3,06069219112396;4,2458034992218;4,85688483715057;5,37406597137451;7,91453895568848;11,9540514945984;16,6574192047119;23,1900302886963;26,2785840034485;35,1226089477539;59,4151969909668;92,2382335662841;250,935821533203
13;01;0,402088969945908;1,9489437520504;2,33629906177521;3,83098421096802;5,862952709198;6,40777792930603;9,91696300506592;12,8210153579712;15,3651636123657;26,5768661499023;29,6191306114197;42,2139091491699;54,63962059021;65,8130224227905;111,430244445801
14;01;0,396206319332123;1,50285513997078;2,41986156702042;3,64090843200684;6,43386721611023;7,50680527687073;10,4065425872803;12,9514422416687;21,1180885314941;25,2004068374634;30,0906972885132;35,9444023132324;46,4220947265625;68,2257884979248;75,720588684082
15;01;0,390319615602493;1,28070843219757;2,37728724479675;3,47130289077759;5,81157279014587;7,20967473983765;9,89348468780518;11,8651413917542;20,394217300415;28,1740894317627;33,3587126731873;38,4824226379395;54,4375759124756;60,1636745452881;89,1648406982422
16;01;0,384467244148254;1,19744320511818;2,23286690711975;4,86259870529175;6,42064714431763;7,44496750831604;13,395746421814;15,5273766517639;21,4660289764404;26,988282585144;30,2773537635803;38,7422569274902;43,7085006713867;59,7560712814331;65,8965835571289
17;01;0,978589773178101;1,11737080216408;2,22023063898087;3,29596295356751;5,79878282546997;7,58965544700622;10,6781959533691;12,0485506057739;17,4229919433594;23,3862049102783;31,2612633705139;37,906169128418;73,4062774658204;106,21534614563;134,990768432617
18;01;0,78336364030838;0,978245896100998;2,08657785654068;3,83038501739502;5,75106108188629;7,3602105140686;7,88217000961304;12,0987958908081;15,0169136047363;21,0827663421631;23,6434545516968;28,376647567749;42,2522384643555;46,0012176513672;72,6751403808594
19;01;0,604652881622314;0,915551707148552;2,20966005325317;5,09556646347046;6,03575134277344;6,26034417152405;7,61051540374756;10,8416328430176;13,1843420028687;15,7045651435852;19,7084770202637;20,7622020721436;31,4541450500488;35,330952167511;226,815521240234
20;01;0,528403162956238;0,848365142941475;1,93969707489014;4,45137643814087;6,3073742389679;7,10734176635742;8,61633052825928;10,543963432312;12,2872928619385;13,1963046073914;14,6825289726257;16,719633102417;20,7257387161255;25,7889381408691;171,753784179688
21;01;0,48199599981308;0,781605511903763;1,56408632993698;3,7588963508606;4,7371461391449;5,44685406684875;8,24390773773193;9,76537275314331;11,6336309432983;12,946764087677;15,1167640686035;17,9574630737305;26,3921407699585;51,3291185379027;70,1538619995117
22;01;0,419863194227219;0,731857424974442;1,45988419651985;3,20989079475403;3,74626743793488;5,34391233921051;7,07548189163208;10,4172525405884;11,4794399261475;13,2460614204407;17,1638786792755;21,0395095825195;26,6632249832153;35,8110347747803;39,082088470459
23;01;0,343562752008438;0,694097858667374;1,8890864610672;2,98360853195191;4,5061594247818;4,6937798500061;6,21045455932617;9,55631256103516;10,5386117935181;11,6238512992859;13,5078861713409;14,7168285369873;23,1879974365234;25,764794921875;27,8130836486816
24;01;0,308042734861374;1,16356374323368;2,432965528965;4,50361566543579;5,08968496322632;6,20788931846619;9,07468967437744;9,42258787155151;9,86140537261963;12,1848756790161;16,0766704082489;16,5253936767578;19,4481220245361;27,435002708435;47,9835586547852
25;01;0,304040908813477;0,938247188925743;2,81435546875;5,19499711990357;5,75646615028381;6,24408268928528;8,34269256591797;9,06504487991333;10,018424987793;11,7537602424622;15,036372423172;16,2765811920166;25,1272109985352;44,3320301055907;66,0008392333984
26;01;0,314978271722794;0,92679024040699;3,12852329015732;4,48777408599854;5,14319980144501;5,55030107498169;7,65637941360474;8,04444193840027;8,61719779968262;9,40684642791748;11,6142265796661;14,5180164337158;21,4275764465332;29,1282634735107;67,1338882446289
27;01;0,305313110351563;1,18412380218506;3,12701563835144;4,34275636672974;4,52751040458679;4,73623456954956;5,70854873657227;7,66788482666016;8,8467845916748;10,2575956344604;12,3095605373383;14,274980545044;25,5057498931885;35,2003212928772;47,0449295043945
28;01;0,335586786270142;1,91100227236748;2,79548048973084;3,65447907447815;4,29934298992157;4,89634881019592;5,21637439727783;6,92521405220032;8,78645305633545;12,9587154388428;15,9935874938965;17,7238189697266;19,737587928772;28,1512511253357;154,114593505859
29;01;0,408338069915771;1,58295688033104;2,59404524564743;3,25340185165405;4,01285010576248;4,29997386932373;4,82332563400269;7,90122175216675;10,7334367752075;12,1109505653381;13,8113586902618;14,9053890228272;20,1244958877564;67,2005928039549;99,4248275756836
30;01;1,02446794509888;1,4838653087616;1,66559008359909;3,15437459945679;3,49576276540756;3,88045773506165;5,51933546066284;7,18942952156067;9,72059669494629;13,4662728309631;15,4768173694611;16,639005279541;32,8661022186279;47,6360370635986;68,3930816650391
31;01;0,83490788936615;1,25462629795074;2,22226306200028;3,11736025810242;3,23943001031876;3,6461746931076;6,04352912902832;7,95600914955139;10,7378061294556;12,7639594078064;14,5459704399109;17,7921283721924;31,3058994293213;38,0545395851135;47,1679039001465
01;02;0,814246773719788;1,08863440155983;1,35219472646713;2,54318056106567;2,87524688243866;3,54436078071594;5,58748931884766;7,17548704147339;10,0532695770264;12,5111211776733;14,8278629779816;16,4871105194092;24,9992343902588;34,5513266563415;46,0273857116699
02;02;0,655485093593597;0,821794092655182;1,30523694753647;2,6222231388092;2,87524688243866;3,49609799385071;5,5072717666626;5,96711993217468;8,98060245513916;13,3071043968201;17,9376549720764;21,6012916564941;29,5830038070679;41,1950504302978;47,0920715332031
03;02;0,627027153968811;0,707796895503998;1,29232540130615;3,06793251037598;3,60859614610672;4,45247023105621;6,18443727493286;6,88220405578613;10,5387975692749;16,4376468658447;19,1326413154602;22,0661895751953;30,1427406311035;39,6615190505981;43,2973022460938
04;02;0,678892076015472;0,712015861272812;1,29366832375526;3,24395418167114;3,50368916988373;3,98096368312836;6,36457815170288;8,44936418533325;11,6524473190308;24,5020864486694;29,0285773277283;30,1424518585205;90,8967987060547;130,409196090698;162,387161254883
05;02;0,677425026893616;1,02334857583046;1,33810507059097;2,79813957214355;2,96125799417496;4,33660418987274;6,7403962135315;8,1636335849762;11,6888074874878;16,2929196357727;23,2432260513306;36,0807205200195;48,2336845397949;66,6800117492675;155,385101318359
06;02;0,684913814067841;1,03544962108135;1,82254648208618;3,20383591651917;3,55438506603241;5,51449012756347;7,98861751556397;10,2635550498962;13,8703126907349;20,9272197723389;24,6332716941834;28,8097431182861;75,4957412719727;89,8178722381591;253,581604003906
07;02;0,63100004196167;0,969164705276489;1,57146800756454;3,20547304153442;3,57873898744583;6,50757794380188;10,0061120986938;10,9860897064209;12,5876726150513;17,1517789840698;21,087676525116;23,8469367980957;48,8844314575195;62,6171838760376;133,489685058594
08;02;0,496600568294525;0,907202428579331;1,34368129968643;3,27305779457092;3,50557136535645;6,01707506179809;8,94736576080322;10,8400917053223;12,5679553985596;17,7093692779541;19,2863817214966;21,937593460083;26,3271268844605;43,0041092872619;70,2530975341797
09;02;0,463153183460236;0,892980566620827;1,34128584861755;2,97391171455383;3,57873898744583;5,06334028244018;9,05313949584961;9,79936075210571;12,1252649307251;17,0123785018921;18,5429263114929;20,8958801269531;35,1973426818848;40,4606756210327;106,239280700684
10;02;0,439965695142746;0,933920696377754;1,99246957302094;3,05033264160156;3,4392186999321;4,72013082504272;7,11260251998901;8,84196710586548;11,0813659667969;19,2083280563354;23,8225793838501;24,8390724182129;34,1343097686768;42,4856588363647;104,425262451172
11;02;0,428155779838562;0,938167354464531;1,99232368469238;3,88267011642456;4,55285894870758;4,64008436203003;5,70924806594849;8,02945375442505;9,66678829193115;13,8351916313171;16,2691535949707;17,620138168335;26,0425956726074;29,4562775611877;53,0298767089844
12;02;0,415246695280075;0,944945892691612;1,87447508573532;2,97050023078918;4,13848972320557;4,29552764892578;6,78902015686035;7,67413902282715;9,24736194610596;11,8126167297363;14,4027395248413;15,7480026245117;19,4503532409668;24,5903437614441;33,1082611083984
13;02;0,383367955684662;0,937593507766724;1,47159354686737;2,99075365066528;3,65350687503815;4,33630080223083;5,83566160202026;7,20063543319702;8,29307565689087;10,1249681472778;11,1407122612;13,2440797805786;15,4313356399536;16,0832589149475;19,0017070770264
14;02;0,338179707527161;0,928565236926079;1,76250820159912;3,36562790870667;4,27959752082825;4,82408790588379;5,68210115432739;6,49540996551514;7,61783847808838;9,67586984634399;9,93343496322632;10,5341793060303;12,0852585792542;18,0183930397034;40,601448059082
15;02;0,31388121843338;1,19407345056534;2,19007712602615;3,4977933883667;3,99671620130539;4,90097889900207;5,86250953674316;7,00835633277893;8,1486967086792;9,27924423217773;9,63923835754395;10,0391107559204;17,3504222869873;23,8255511283874;44,6801071166992
16;02;0,303132891654968;1,1844906181097;2,61624709367752;3,31319403648377;3,59858220815659;4,07689566612244;5,72084798812866;6,92449522018433;8,25132160186767;9,71354598999023;10,0775146484375;11,0459497451782;20,9745943069458;34,1140280723571;48,2851219177246
17;02;0,402978271245956;1,17275148034096;2,46899231672287;3,31821460723877;4,64562821388245;4,72731485366821;5,54190740585327;6,24294066429138;7,87115745544434;9,98762626647949;11,2279732227325;12,274254989624;16,1468699455261;41,703481388092;105,733810424805
18;02;0,527272462844849;1,30249004662037;2,52404626607895;3,37726774215698;3,76731377840042;4,46560001373291;6,14956388473511;7,02445268630981;9,1066743850708;9,8232479095459;10,5301966667175;16,6971099853516;20,223184967041;30,153968334198;56,5867195129395
19;02;0,509208679199219;1,5115675330162;1,92244107723236;3,1533992767334;3,53968489170074;4,06690540313721;5,32564010620117;6,41167497634888;8,25493946075439;9,37363348007202;9,63835978507996;9,97662544250489;21,829162979126;62,0147102355956;88,4530334472656
20;02;0,477348148822784;1,30670590996742;2,24429010152817;3,39073486328125;3,64685893058777;3,86237313747406;5,78319520950317;6,44651818275452;6,83623342514038;7,66881637573242;8,56582856178284;9,68120670318604;30,4602088928223;44,9413829803467;88,4025497436523
21;02;0,472736030817032;1,26112502515316;2,01424236297607;3,07736330032349;3,51210314035416;4,98650612831116;5,43586511611938;6,13527202606201;6,80535192489624;8,13910737037658;11,0164351463318;13,9551168441773;25,0389427185059;39,0753070831298;165,322982788086
22;02;0,454207986593246;1,19650967121124;2,01840627193451;3,10464072227478;3,69763046503067;4,28828179836273;5,30665950775147;6,14097857475281;6,56340885162354;9,13513994216919;14,0544033050537;19,8821277618408;50,0447917938232;56,9513473510742;64,9433517456055
23;02;0,433848202228546;1,14194652438164;2,06563738584518;2,97053790092468;3,17363238334656;3,74877891540527;5,07031412124634;5,80315542221069;6,39168996810913;9,97216615676879;16,7284634113312;21,7169792175293;43,1451816558838;85,2019359588622;102,865623474121
24;02;0,414862394332886;1,10663835257292;2,00024372339249;2,920476770401;3,07797175645828;3,6368124961853;4,36291332244873;5,20071792602539;6,46006622314453;9,95517978668212;13,3060348033905;27,9591018676758;54,8661483764649;66,4463584899902;79,8804092407227
25;02;0,353813916444778;1,10436250120401;1,94182734489441;3,31523895263672;3,45145845413208;3,55255222320557;4,44015493392944;5,1084885597229;7,24027652740478;11,7562450408936;12,3633432388306;27,0162643432617;31,7395715713501;40,18939037323;71,0908050537109
26;02;0,314246773719788;1,07924943417311;1,93621599674225;3,05962381362915;3,15733933448792;3,44396362304687;4,50858612060547;6,79295969009399;9,18900547027588;12,3651044845581;14,366161108017;17,0348434448242;21,6684720993042;47,5764110565184;86,9137115478516
27;02;0,289575308561325;1,06100339889526;1,93315908908844;3,05016241073608;3,3314123749733;3,87116622924805;4,20387134552002;6,27119159698486;7,52935047149658;11,8061472892761;12,6588230133057;13,4917945861816;21,5511463165283;28,1307492256164;49,635555267334
28;02;0,394183725118637;0,989298011362553;1,91708455085754;3,06682991981506;3,41820138692856;3,84469873905182;4,45803089141846;5,05814123153687;6,97293529510498;9,48917789459228;12,5868446826935;15,6822954177856;20,7378538131714;28,7324334144592;37,793830871582
29;02;0,395875602960587;1,13982347249985;2,10098170042038;3,41771321296692;3,70200091600418;3,87704038619995;4,42518901824951;5,36014533042908;5,656028175354;8,36961793899536;10,9765210151672;14,3467624664307;21,0909965515137;28,3707614898681;53,9530982971191
01;03;0,395875602960587;1,13982347249985;1,93002370595932;3,41771321296692;3,70200091600418;3,87704038619995;4,42518901824951;5,28559470176697;5,48184061050415;8,36961793899536;10,9765210151672;12,8085741043091;21,550051689148;31,5825552940369;63,7425804138184
02;03;0,432342052459717;1,21368543505669;1,81972138881683;3,12670850753784;3,27356433868408;3,3908801317215;4,03629264831543;4,48452830314636;5,60997428894043;8,4553406715393;9,25055766105652;11,3254814147949;20,76708984375;35,8786014556884;144,900741577148
03;03;0,472195446491241;1,21712893247604;1,51094901561737;3,08566265106201;3,33563190698624;3,41207501888275;3,91424255371094;4,20621848106384;4,65462341308594;7,59941763877868;8,69136345386505;9,5738489151001;11,5616579055786;21,3786856651306;63,6653137207031
04;03;0,507737100124359;1,31014978289604;1,51203936338425;3,31007518768311;3,33308494091034;3,42138192653656;3,50460872650146;3,77544939517975;5,29770708084106;7,47687320709228;8,05869209766388;8,90266990661621;14,31401014328;16,935862827301;26,9114284515381
05;03;0,560442984104156;1,32889957427979;1,49119240045547;2,93807258605957;3,09558188915253;3,26077945232391;3,5604106426239;4,00473606586456;5,73117418289185;7,5919355392456;8,78247344493866;10,4421552658081;15,92049036026;20,1599834442139;35,0004768371582
06;03;0,614722788333893;1,30694685578346;1,54457987546921;2,8879946231842;2,96905994415283;3,11103615760803;3,4827175617218;5,19855237007141;7,63828277587891;10,7126195907593;12,7943546772003;15,7344757080078;17,8841941833496;26,7204099655151;68,0933456420898
07;03;0,666286408901215;1,14076728224754;1,40569032430649;2,78953514099121;2,90996950864792;3,29263799190521;3,79441661834717;6,07858324050903;6,75908107757568;10,9780108451843;11,491886138916;13,7134948730469;41,5841205596924;58,6035285949707;68,9840698242188
08;03;0,709345877170563;0,969485473632813;1,45549889802933;2,6843964099884;2,82696133852005;3,04947149753571;4,06272163391113;5,54246926307678;8,08351268768311;9,93754043579101;11,5356647968292;14,1082527160645;35,914835357666;53,2269369125366;108,870994567871
09;03;0,610358536243439;1,34325619935989;2,30811820030212;2,63703980445862;2,90725773572922;2,96872916221619;5,0997220993042;7,11007285118103;10,2340740203857;13,7910631179809;17,5421078205109;22,1401309967041;36,3224403381348;54,8593259811401;81,0336837768555
10;03;0,524012804031372;1,27539610862732;2,16823563575745;2,71102590560913;2,94442534446716;3,49352583885193;6,13397674560547;7,05582237243652;8,74505424499511;17,3275308609009;22,6140213012695;30,4148849487305;50,3054523468018;56,142000579834;57,664623260498
11;03;0,478454172611237;1,35572683215141;2,01612796783447;2,86011343002319;3,08349484205246;3,61201138496399;4,99060745239258;5,58814215660095;10,1679334640503;16,0242835998535;19,8655257225037;23,2199455261231;30,9693704605103;32,6472970962524;51,6630477905273
12;03;0,497194290161133;1,34153534770012;2,15281721353531;2,76951303482056;2,88453853130341;3,1511310338974;4,0721715927124;6,03845977783203;11,1740495681763;14,6557459831238;15,4275062084198;17,8001564025879;25,1625972747803;39,2155220031738;94,0648727416992
13;03;0,456313222646713;1,68581253886223;2,1127660036087;2,76312704086304;2,92851591110229;2,96073694229126;5,38949480056763;7,87172937393188;9,00187854766846;11,115613079071;11,8915500640869;14,663355255127;26,6322748184204;48,6312114715575;67,4047088623047
14;03;0,738925397396088;1,50501742959023;2,22741339206696;2,80075883865356;2,82491916418076;3,53117830753326;6,07232284545899;8,43411827087402;10,1446557998657;11,1246079444885;13,4262142181396;16,9037799835205;24,4973171234131;42,8202354431152;77,8275527954102
15;03;0,501411736011505;1,6339367389679;2,59920947551727;2,95878534317017;3,25918692350388;3,98075115680695;5,78234777450562;7,06342554092407;8,87480792999268;10,5080808639526;12,1086795330048;13,6129724502564;33,2687000274658;44,2209568023681;173,270904541016
16;03;0,666765093803406;1,66008524894714;2,57891657352448;3,03077049255371;3,80377185344696;4,18133707046509;6,06330852508545;7,51379418373108;9,26103839874267;12,7011026382446;14,0166032314301;19,4842086791992;38,4879459381104;59,7902654647826;86,5985336303711
17;03;0,896172642707825;1,50309630036354;2,25042425394058;3,55439319610596;3,88782674074173;3,94311258792877;6,07475328445435;7,98493504524231;11,8856763839722;14,5447890281677;17,1065807342529;20,4860717773438;35,2691082000733;57,53540725708;131,419662475586
18;03;0,831124544143677;1,42346499562264;2,25528433322907;3,42207088470459;3,91407299041748;5,30117073059082;7,03150835037232;7,74251389503479;10,8544813156128;14,8101832389831;16,4927639961243;22,4527923583985;35,7339309692383;52,5961696624755;94,350227355957
19;03;0,559025168418884;1,48125745654106;2,00845990180969;3,3807092666626;3,76820451021194;4,75359973907471;6,88727874755859;8,78346347808838;10,1408458709717;11,8082211494446;15,1892967224121;19,0889953613281;36,935013961792;48,343002128601;162,387161254883
20;03;0,635840117931366;1,33969512581825;1,81902844905853;3,34678363800049;3,93959885835648;4,46839513778686;6,16047296524048;7,76243901252747;14,1454154968262;18,1963335037231;19,8018560409546;21,1735485076904;65,2330467224121;69,9212478637695;76,2737121582031
21;03;0,768775045871735;1,17992203831673;1,64522746801376;3,142302942276;3,72391813993454;4,19981727600098;6,20057353973389;8,777667760849;10,9368961334229;13,360564994812;23,2320365905762;30,8316680908203;50,2061855316162;74,0832916259765;95,8407440185547
22;03;0,648909509181976;1,13186923861504;1,407555103302;3,28910717964172;3,57090538740158;4,14129199981689;6,91401462554932;7,7742657661438;8,91912117004394;12,0104895591736;16,4861817359924;19,080749130249;27,9709163665772;69,2043041229247;253,282348632813
23;03;0,705992221832275;1,16651279330254;1,34794923067093;3,49250717163086;3,93888735771179;5,01566615104675;6,64823713302612;7,30536437034607;11,0376111984253;13,7292892456055;14,1685156822205;16,6720737457275;27,2571535110474;42,1785031318664;130,019683837891
24;03;0,975491166114807;1,08702226281166;1,27294441461563;3,40622272491455;3,86537444591522;4,69404745101929;5,92423448562622;6,88314890861511;9,48276824951172;11,3752840042114;13,4730820655823;17,544860458374;26,26451587677;45,9899024963378;66,6313858032227
25;03;1,17288482189178;1,2587700843811;1,796293592453;3,28741016387939;3,61571758985519;4,81803479194641;5,70367202758789;6,3303279876709;7,95817956924438;9,18452081680297;11,1131346225739;12,093489074707;22,9837715148926;27,5742820739746;32,4831275939941
26;03;1,08383238315582;1,23373897075653;1,39557899236679;3,23909134864807;3,94258266687393;5,37860288619995;6,60920724868774;7,02119374275208;8,44267845153809;9,15805425643921;9,63741493225098;10,5136436462402;21,0423547744751;21,1847381591797;37,1046409606934
27;03;1,08383238315582;1,17531772851944;1,54924583435059;3,09488878250122;3,85085535049438;5,61800808906555;6,34168577194214;8,052973985672;10,5844562530518;13,4090194702148;15,9974286556244;17,5031394958496;24,3236145019531;29,3619417190552;40,7972412109375
28;03;1,23904645442963;1,66201377511024;2,16473280191422;2,7914852142334;3,38506019115448;5,36729593276978;5,80599784851074;8,81067037582397;10,7608819961548;12,6605401039124;13,8412566184998;16,8154094696045;23,9373147964478;28,2865537643433;52,6053237915039
29;03;1,1065057516098;1,88555992841721;2,68281290531158;3,39713821411133;4,7182400226593;4,91752119064331;8,25943641662598;10,6742587089539;12,7116539001465;14,2713473320007;16,0549554824829;17,5913833618164;22,5487480163574;24,1697244644165;40,1961517333984
30;03;1,07353806495667;1,83472399115562;2,77158331871033;4,27382478713989;4,75204682350159;5,63668456077576;7,68717422485352;12,5970258712769;14,3223518371582;16,8125118255615;18,3962297439575;19,7394218444824;27,5637523651123;42,8706052780151;52,0428276062012
31;03;1,27843165397644;1,87270249724388;2,32079176902771;3,89069819450378;5,77126491069794;6,85032286643982;8,33547115325928;9,16388416290283;11,0373163223267;13,0369071960449;15,2392618656158;18,2654304504395;39,3826759338379;83,3499099731445;191,833099365234
01;04;1,19019305706024;2,24200562238693;3,55733292102814;5,29025888442993;5,81161785125732;6,95420799255371;8,95811367034912;10,5259566307068;10,9679702758789;14,9048362731933;17,9279379844666;19,1780681610108;40,2885478973389;79,2496305465697;160,93000793457
02;04;1,41202652454376;2,28259563446045;3,41505737304688;4,44710359573364;6,94148552417755;7,70374455451965;9,235502243042;10,9789443016052;12,6776725769043;14,2581408500671;18,7524690628052;22,3387485504151;50,0275352478027;56,3693389892578;63,4753036499023
03;04;2,01554441452026;2,75992486476898;3,29840252399445;5,29229173660278;5,84447395801544;6,24709429740906;8,14802513122559;9,83865737915039;11,7442886352539;16,9652572631836;18,2052702903748;25,4383270263672;38,8834354400635;48,6382390975952;94,2974548339844
04;04;2,00713729858398;2,85533406734467;3,70384869575501;5,20454168319702;5,54401290416718;6,27495589256287;8,3046895980835;9,59330463409424;12,7597215652466;15,6982618331909;19,8252029418945;24,6870910644531;34,3383010864258;48,6394075393676;60,1196479797363
05;04;1,94086015224457;3,07153996229172;3,56647183895111;4,47801742553711;5,4848473072052;5,66586909294128;7,2415509223938;8,20661592483521;12,6305215835571;16,7662408828735;17,8645958900452;21,7550170898438;29,0409463882446;38,874184513092;52,4682693481445
06;04;1,76435077190399;3,16254144906998;3,5319442987442;4,74259176254273;5,66266989707947;6,30670862197876;7,06896905899048;8,69012498855591;11,9678928375244;14,181577205658;14,3900592327118;16,8437324523926;26,9627376556397;33,8238493919372;89,4248657226563
07;04;1,38566994667053;3,44682514667511;3,83523647785187;5,23711214065552;5,77167892456055;6,48707041740417;7,78167991638184;9,18654823303223;11,1683435440063;18,2528463363647;19,2680015563965;20,5662185668945;25,9888355255127;34,3643048286438;80,5680541992188
08;04;1,2033474445343;3,45035116672516;3,68978269100189;5,03727731704712;5,79841065406799;6,54013772010803;7,44837923049927;8,81690311431885;10,4502506256103;17,0348407745361;17,7724466323853;20,1157897949219;30,2810710906982;32,536101436615;68,4366836547852
09;04;1,21635210514069;3,45676274299622;3,99225840568542;5,16617593765259;5,21725249290466;5,40330204963684;7,64425563812256;9,71311044692993;10,9719816207886;14,2326893806457;16,9338254928589;17,5347141265869;30,3237361907959;33,8270708084106;153,614639282227
10;04;1,15042090415955;3,72345505952835;4,35444202423096;4,7331883430481;5,53862047195435;5,89209117889404;8,18475914001465;9,37886810302734;12,709450340271;18,4239168167114;18,9359083175659;25,6542289733887;34,1815628051758;59,1603782653808;138,793609619141
11;04;1,11427938938141;3,29314750432968;4,24671595096588;4,73872814178467;5,35539305210114;6,61070556640625;7,53821935653687;10,8582711219788;14,5035007476807;23,7727350234985;31,4656958580017;38,0885299682618;57,5886707305908;61,7105186462402;66,8992309570313
12;04;1,33304071426392;3,47039340734482;4,5537431716919;5,61298770904541;6,43906104564667;6,666344165802;8,93513278961182;10,719250202179;17,5577363967895;26,6502693176269;28,4397406578064;30,7309776306152;65,8158683776856;81,8995525360107;95,2340087890625
13;04;1,58569693565369;3,58332723379135;3,93859596252441;5,92360048294067;6,34976017475128;7,56322298049927;11,2845069885254;12,3694829940796;16,7189273834229;20,0002408981323;28,534571647644;32,6178161621094;40,6903015136719;44,301224899292;49,5289268493652
14;04;2,96381902694702;3,65136635303497;4,68061866760254;7,58645620346069;8,27136063575745;9,33506107330322;10,8070936203003;13,9596385955811;15,4529327392578;21,5942289352417;22,2289352416992;24,4196395874024;29,4887445449829;35,3814027786255;54,8634223937988
15;04;2,65818405151367;4,03690390586853;5,26120414733887;7,61433906555176;7,73009777069092;8,7471761226654;13,0022123336792;13,771532535553;16,5060741424561;20,8597026824951;23,6337013244629;26,6110614776611;43,0357048034668;54,7875728607177;80,1813812255859
16;04;2,58538937568665;5,17848320007324;6,41721091270447;7,47903642654419;8,53398537635803;9,68896265029907;11,3342805862427;13,2429537773132;15,8425664901733;17,1020471572876;24,8421058654785;28,6568748474121;53,5357734680176;73,5350803375244;78,6939926147461
17;04;2,85154318809509;4,62609099149704;5,72377138137817;7,90151929855347;8,54562997817993;10,1886956214905;11,5686454772949;14,824315071106;17,7791847229004;25,8358953475952;27,3666081428528;31,0330352783204;48,9959091186523;70,3862739562987;101,867134094238
18;04;3,40004682540894;4,64462442398071;6,00701289176941;8,40150470733643;8,96732139587402;9,88982152938843;11,2049270629883;13,3686385154724;17,2323528289795;20,2961067199707;21,9644722938538;23,2474586486817;33,2032619476319;60,3200563430785;77,6868133544922
19;04;3,0457546710968;5,20102524757385;5,99748015403748;7,66459608078003;8,19955599308014;9,41781425476074;10,8391527175903;11,8843183517456;15,7284923553467;20,6267499923706;22,0774192810059;22,7906753540039;39,0231941223145;46,6114639282226;57,6042709350586
20;04;2,73453950881958;6,04389860630035;6,96475439071655;7,94596939086914;8,10554337501526;8,34266901016235;9,16763896942139;11,3541464805603;15,1004981994629;20,8617033004761;21,5662698745728;22,5071556091309;31,741987991333;40,3256942749023;50,0701713562012
21;04;2,76528215408325;6,24450001716614;6,81160550117493;7,36236696243286;8,09700870513916;9,84783477783203;11,0772300720215;12,4078125953674;17,5190353393555;20,149137878418;20,7987995147705;23,4669456481934;30,3518854141235;42,0995054244995;58,3568496704102
22;04;3,38367676734924;6,10239367485046;6,67743110656738;7,99314260482788;9,17592167854309;9,44182748794556;11,0618997573853;15,3689160346985;18,3108547210693;19,658106803894;23,6529288291931;27,4039489746094;37,8190624237061;59,0455780029296;79,584587097168
23;04;4,45688581466675;6,09110012054443;7,10762233734131;8,20216722488403;9,49567461013794;10,3141836166382;14,6650680541992;18,0170516967773;22,2965072631836;29,9624021530151;30,132080078125;31,6220123291016;57,440788269043;65,7125825881958;125,34546661377
24;04;5,22904205322266;5,70543055534363;5,97510714530945;8,6326283454895;11,3313386440277;13,0775974273682;16,6814807891846;17,4843578338623;20,8446056365967;25,127285194397;28,5778846740723;35,3964584350586;55,3042819976807;70,2147811889648;83,396842956543
25;04;5,00326108932495;6,10644965171814;7,1110333442688;9,1687479019165;11,3373048305511;13,9504528045654;18,0757926940918;19,8373556137085;27,7044586181641;31,8386516571045;32,3766860961914;33,6204460144043;47,6108829498291;76,1129413604735;118,39688873291
26;04;4,13653516769409;6,22467970848084;7,90778088569641;13,1189596176147;14,6189033985138;15,0194664001465;17,3883563995361;23,7819662094116;26,5987461090088;30,607124710083;34,3844165802002;39,421817779541;60,2049022674561;69,4342754364014;161,850158691406
27;04;3,7821569442749;6,52446501255035;6,83978576660156;11,158152961731;16,73211145401;19,105659866333;22,6560565948486;25,6985902786255;29,3525741577148;31,3921318054199;32,622766494751;33,6261024475098;60,2615375518799;67,4628383636475;87,3767471313477
28;04;3,76735401153564;6,25460765361786;6,78356318473816;11,4174612045288;16,6045351028442;17,1468461990356;19,797469329834;21,5851135253906;27,6583183288574;30,9679466247559;31,9898285865784;33,7711143493653;46,7279563903809;65,3615877151489;109,224975585938
29;04;4,13141298294067;6,27066118717194;7,10762233734131;13,0636810302734;14,1787860393524;14,7457883834839;16,6825580596924;20,21462059021;25,5627647399902;30,3612642288208;36,1847839355469;56,2220985412598;80,2134330749512;82,9750190734863;107,011436462402
30;04;4,98114013671875;6,44811685085297;7,92606949806213;11,0788757324219;12,417147397995;13,373449420929;17,2475643157959;20,6727809906006;28,6238548278809;37,0726978302002;41,3627471923828;64,5103729248047;75,7627044677734;93,0447784423827;160,030487060547
01;05;6,37907361984253;7,64639329910278;8,04091567993164;9,28336124420166;11,3108394145966;14,8930499076843;18,3014530181885;20,4324064254761;32,5074695587158;41,2990161895752;44,6312665939331;48,9393974304199;84,1898826599121;90,1554130554199;192,475769042969
